t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
11,-0.7743955,-0.71920425,-1.0,-0.88679796,-1.0,-0.9750815426042799,8,"[7.72237240e+03 3.69052662e+03 8.49986921e-01 4.00000001e+00
 4.50000000e+01 2.61000000e+02 8.94000000e+02 1.58600000e+03
 1.58400000e+03 9.75000000e+02 3.95000000e+02 1.69000000e+02
 1.18000000e+02 9.20000000e+01 4.10000000e+01 1.20000000e+01
 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
12,-0.972792,-0.7612756,-1.0,-0.7060043,-1.0,-0.9826620541550813,8,"[745.6857292162291 5536.9015392405 4331.594126914482 787.3901334361029
 21.591391414511115 94.08539809651252 419.34636275540635
 1071.4302727915424 1550.9623793189098 1355.7713483179248
 769.5796798444088 319.01393848847914 155.11256592651003
 106.02856639536152 62.37559917557816 23.706887991172625 5.740154049471926
 0.695032502490907 0.012040378695534537 6.402071839994861e-06
 7.381917299653651e-11]"
13,-0.9718817,-0.71001655,-0.999996,-0.30807793,-0.94362897,-0.9983185525349969,8,"[73.80551510729326 1112.2086815649254 4383.108579702859 4095.7599698370213
 1272.6700250733663 155.64409515879285 169.07309009983834
 551.5282623644412 1086.8926474569741 1314.1870576064011
 1010.8441228860062 530.2856291511381 226.564735717308 116.35481730535884
 70.28678877551773 32.64561070815789 10.112146035641642 1.6468726665930298
 0.030041224793426413 1.6004321408469302e-05 1.8454793249134127e-10]"
14,-0.96242136,-0.65814465,-0.9999996,0.10881436,-0.999809,-1.0385814691373731,8,"[7.32134270288472 175.99477268401176 1349.3943772009716 3784.129931917338
 3695.0364515272668 1462.4403198215898 295.37040338871043
 235.0706805013098 484.0098072760663 674.1630558978638 635.9582352693209
 426.68044405367084 210.84535719031206 89.86640848931302 41.63755142257089
 20.720009185510254 10.067701747373276 2.2182066967045846
 0.04200016438367382 2.24052229872429e-05 2.583671054878778e-10]"
15,-0.98594534,-0.67728984,-1.0,-0.90279716,-1.0,-1.0841231377113307,8,"[0.7951359652201759 25.758811707022954 304.9763475755037
 1544.0161974633222 3424.214536976074 3259.7255876193294
 1412.4377586305359 352.05385916038244 213.3543844692489 336.0776399968429
 411.06274367135234 346.01462149640855 209.3698528727069 97.67918546091089
 41.17456978534785 20.027435218857963 9.802953421017422 3.141333514059317
 0.30930481782171626 0.004343305220016025 1.8641288168641523e-06]"
16,-0.98491126,-0.7187415,-0.99993235,-0.9961167,-0.8977561,-1.090648188967903,8,"[0.01729053960039661 3.1153304388298593 59.743711945169956
 461.4912288660885 1729.2170362387812 3189.6858761628982
 2868.8990179876287 1299.9760825382348 389.26628710704097
 267.1556281406651 355.83704525903073 366.22405660339734 269.9734672900991
 148.38270338909737 65.21409573604657 28.42053888018088 12.741605049552827
 4.788016115475591 0.8379916534500739 0.01298190558246104
 5.591832806794983e-06]"
17,-0.85598797,-0.6334814,-1.0,-0.9804849,-1.0,-1.1134656564655006,8,"[0.0021652635699933973 0.41089511455403566 10.71420111770883
 118.06316877715219 654.6784950903336 1916.0221828864758 2969.105446583164
 2375.6007491169767 982.6503701549306 279.5640843050159 176.81985597276739
 187.1562012038457 164.5471032914044 102.89902223072274 52.10875516089589
 24.65813235036528 7.752219077593673 1.957259826145934 0.28535978917870086
 0.0043305030267692946 1.8639811785181593e-06]"
18,-0.96925455,-0.811341,-1.0,-0.8582622,-1.0,-1.119567029046992,8,"[1.9486764211390773e-06 0.0106016789737573 1.5806354399724956
 27.411171678636506 211.40975497242158 885.6304256803779
 2079.1519832165345 2736.1463799696253 1990.7148743673995
 822.9915773819955 278.1910577759536 190.72041299742696 178.43219747233155
 132.5503571397765 75.12083204968789 35.57284543105424 13.123461364320823
 2.9337105444223393 0.3033769207852264 0.004340105510388437
 1.864091907277654e-06]"
19,-0.9623718,-0.767074,-0.9999997,-1.0,-0.8233858,-1.1352760411928096,8,"[1.948939024613461e-07 0.0010656149519673772 0.18194130489357932
 5.6345357598695855 61.13052834776456 346.89370181367127
 1129.3095019724692 2125.115096346351 2359.0210580856 1552.3796747102965
 635.3376266859198 247.23117619489864 179.05488942091506
 144.19018055900335 95.07953065417435 47.516653559808624 18.90035707687611
 5.413137880975704 0.6006630795139952 0.008677008970635836
 3.72814690496881e-06]"
20,-0.7264098,-0.69515926,-1.0,-0.85961944,-1.0,-1.1717014112095518,8,"[7.64675302e+03 3.65438807e+03 8.41663639e-01 1.00000001e+00
 2.60000000e+01 1.85000000e+02 7.02000000e+02 1.43200000e+03
 1.76500000e+03 1.22800000e+03 5.17000000e+02 2.00000000e+02
 1.54000000e+02 1.20000000e+02 8.70000000e+01 4.40000000e+01
 1.60000000e+01 3.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
21,-0.9702713,-0.7186754,-1.0,-0.6486782,-1.0,-1.1827152339632008,8,"[738.383789738842 5482.682826016474 4289.173527498289 779.1448302981679
 15.487892579950186 62.556261231443344 313.59768571011574
 888.9582621710179 1492.420449208638 1533.014460074983 958.180261260034
 404.27974198808784 188.12682981192532 134.47780325985522
 96.21875283709431 57.197843320686616 24.04351527758351 6.4675876157843
 0.8680545901922722 0.01299791021593566 5.592017354727474e-06]"
22,-0.9695246,-0.686112,-0.99999946,-0.29363608,-0.9568246,-1.2023991039344675,8,"[72.61785585362293 1098.868229837032 4345.006882847335 4064.6327409660275
 1261.2511788936656 143.64662830951193 121.4019458927602 422.5688623177975
 924.789150681469 1283.6366264207554 1128.4691976252013 645.6976899869492
 273.5722939032231 139.31230992167764 95.48528081130112 60.32630014968829
 29.2500290374203 8.93861741121593 1.165335316944096 0.0173348135981638
 7.45607235241863e-06]"
23,-0.9632308,-0.63390464,-0.99996305,0.22061849,-0.9997154,-1.2410674347575812,8,"[7.499413956724251 174.95374757720535 1332.8373991731235
 3758.6061457054957 3668.9042821330254 1442.5322934143742
 274.31908123823615 176.85783660491325 388.95581661739146 618.854032283151
 686.3155540558764 519.4261045322467 273.6891558190312 116.46286501729931
 57.00726879537534 37.27054342366822 23.65442832916384 10.106251653198267
 1.6879151022389702 0.025970211676415222 1.1183739432762962e-05]"
24,-0.9859999,-0.63796693,-1.0,-0.8999726,-1.0,-1.2911762062774843,8,"[0.795848366764771 25.84502725987601 301.56750138100165 1523.0481140939792
 3406.527224022619 3228.266830396112 1382.7006144272475 317.7652062960866
 169.82839046024094 279.88717482127896 379.20934728832776
 368.43797139559683 243.78413064720658 116.35502645364036
 47.25565040524247 24.475205078541848 16.50398539688868 9.637869842294549
 2.841036183565774 0.26135765200874095 0.0030919439237873103]"
25,-0.98520404,-0.661857,-1.0,-0.99738663,-0.89026064,-1.2979009643333483,8,"[0.017289175634484465 3.1079315783869226 58.7350034493076
 453.85443852079965 1713.5858799908258 3173.465299605336 2848.961182187201
 1275.3410246457709 356.1426282062373 217.0452798666471 307.9259684514015
 361.312712334602 293.8963946072985 168.41337322628354 77.2551210951046
 32.29577468293588 18.370079531532394 10.995205721841844
 3.7807845786679977 0.4924529980785234 0.0061708405698783775]"
26,-0.8645931,-0.6104759,-1.0,-0.96461785,-1.0,-1.3220493365812098,8,"[0.0021652635581339104 0.41089265480398957 10.703452551020465
 116.87981235616317 648.4568031109536 1904.953965793874 2950.5208116104236
 2365.6566456359606 968.1713039986239 246.17018645189822
 134.11771252648214 164.17359136671374 167.87666370946744
 110.20823992408387 53.560414338094475 22.696598551780635
 12.404698132417685 6.745518531025688 2.0390407971741196
 0.24839495084740226 0.0030863523124380343]"
27,-0.97362137,-0.77119213,-1.0,-0.78195995,-1.0,-1.3283585396763937,8,"[1.9486747269195145e-06 0.010601327520673115 1.5790899164344079
 27.20685039903825 207.37291436293896 872.522946020522 2068.184777790597
 2717.1701274652373 1972.0113083191502 802.9925611066528
 240.87066273410457 155.13454158101084 166.76266949488922
 136.38488545453708 77.80580351237549 34.25803256000955 14.732009333962326
 7.547724277000498 2.9668411060549307 0.4794838961716372
 0.0061652488847099285]"
28,-0.9635541,-0.7678661,-0.99999976,-1.0,-0.8256694,-1.3450686241512222,8,"[1.9489220824850995e-07 0.0010652635553398337 0.1804051692965694
 5.463254521183825 59.97127781838447 339.1288424250757 1104.8541566889023
 2085.4738557764063 2281.7895938189263 1476.9527553464454 589.945056730714
 211.44917653665522 152.38331567029184 138.5059441587148 91.57133763218663
 45.08428969018128 18.85914111597022 7.927993943221344 2.972883008328555
 0.47948709751962404 0.006165248921619515]"
29,-0.7427879,-0.69786185,-1.0,-0.8661953,-1.0,-1.3809913189684533,8,"[7.21160531e+03 3.44643071e+03 7.93767754e-01 1.00000001e+00
 1.80000000e+01 1.90000000e+02 6.90000000e+02 1.45000000e+03
 1.66900000e+03 1.16800000e+03 4.67000000e+02 1.83000000e+02
 1.25000000e+02 1.19000000e+02 8.30000000e+01 3.50000000e+01
 1.80000000e+01 7.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00]"
30,-0.9717997,-0.73784345,-1.0,-0.67181027,-1.0,-1.3908026551114987,8,"[696.365169281839 5170.6841446542385 4045.093016048467 734.8017926050295
 13.414200934581068 58.24185483578679 313.60558070194134 884.7989246334305
 1469.4900566156189 1469.1840377023052 904.4930681199693
 363.33732683091955 162.1536490778933 123.55223934605844 96.74655961396164
 53.67447665790193 24.54619691459146 10.304188047100023 2.6037347553467356
 0.2570527557870024 0.003090080237885484]"
31,-0.9726581,-0.68138456,-0.9999999,-0.2967751,-0.9621269,-1.4089901929539372,8,"[68.93708597380086 1039.5130255926263 4097.356086514585 3824.16262120514
 1189.2718530767868 135.17848172545945 119.13542139355597
 431.55288346737655 941.6935176517474 1279.28828322739 1105.55104202165
 613.4256615157645 251.7553907588809 127.76075222080202 92.12116108464969
 58.49393862430175 29.567450638088808 10.544681742687963
 2.1110387531713775 0.24843335976765935 0.0030863527553530723]"
32,-0.96594244,-0.63131666,-0.99992025,0.22425437,-0.9997435,-1.4465144268328012,8,"[6.975189584229593 164.37521096507294 1256.0049261998913
 3536.7465949359557 3447.3370870826884 1360.4204281142065
 260.46969941462345 179.0629221448627 413.45919247071504 665.2156821982755
 719.9990498812822 531.6655099173604 262.85869510631335 112.0956743576943
 63.97159758139682 40.139692421807446 18.72499921622916 4.952716104502294
 1.2551439707463679 0.2354418533399366 0.003080760811817518]"
33,-0.9850943,-0.6447664,-1.0,-0.90709466,-1.0,-1.4967049810963164,8,"[0.6938732845006623 24.183552738439257 286.9153817821444 1444.303725524207
 3212.072887798115 3033.7625537150047 1304.0242311719612
 300.58721363264675 171.4770378666271 296.5124273033702 403.5000299649569
 376.5925557503164 240.59425550593912 111.55802697641485 52.2577108349337
 26.10799317515462 13.699435473815635 6.02558742490951 1.1112947776103768
 0.017306006303339116 7.455740166140146e-06]"
34,-0.9847874,-0.6790806,-0.99999994,-0.99683297,-0.8933385,-1.5029104584581885,8,"[0.01657014913728892 2.985783823089175 57.26668494991312 439.8475186394021
 1636.9586149043716 2997.749477054889 2663.360335794332 1193.9026157614574
 341.01553377546287 229.80237611662903 330.3244137107064 370.0694536866175
 297.1915850614036 168.5647574652598 75.71153472874511 34.647180902054544
 16.867294254891906 7.415713103581959 2.051064886289847
 0.24840135268518881 0.0030863523862572073]"
35,-0.8551682,-0.60595495,-1.0,-0.93985206,-1.0,-1.5261017974936197,8,"[0.0014468216867365182 0.2919301465872604 9.72998508632931
 113.13492002725106 623.9009590587356 1811.4342861316834 2783.195692721001
 2207.0548360808716 902.5594956054105 244.73635426154738
 144.50406354478145 157.2566880469177 152.52844315290315
 103.29007094486238 51.645341745435864 25.88285872826963
 11.118297539779176 4.005034249730014 1.4864686470314963
 0.2397435491498967 0.0030826244608097575]"
36,-0.96874374,-0.77865386,-1.0,-0.788415,-1.0,-1.5321963891381722,8,"[1.7538231798400618e-06 0.009544497996268256 1.4356371211467343
 26.154221800265276 202.2058508662836 838.7437851157453 1959.25047894701
 2550.0053614092963 1826.7489828950474 738.6411681637879
 238.07390462839427 153.73339961277216 151.35584463471903
 122.51974840908879 71.96492700680338 34.29742378185777 14.27307312012334
 5.573708721121661 1.7657811034252493 0.24407085075066093
 0.003084488405078689]"
37,-0.96464777,-0.77416044,-0.99999976,-1.0,-0.82536006,-1.5466738936089137,8,"[1.9489220824581921e-07 0.0010652635327571337 0.18040141383610617
 5.450000627125222 58.71240345626844 328.597766330337 1054.2560392143862
 1967.7915975951978 2150.6545166272927 1361.9992307973357
 547.6223111074173 212.79249783972475 146.16205318368347 124.6970439638325
 84.77702870060314 44.80609924589908 19.71585454857829 7.481492795186702
 2.0511083170269737 0.24840135330932578 0.0030863523862572073]"
38,-0.76087976,-0.70072865,-1.0,-0.87069553,-1.0,-1.5825329215622033,8,"[7.22856501e+03 3.45453576e+03 7.95634476e-01 1.00000001e+00
 2.30000000e+01 1.92000000e+02 6.69000000e+02 1.32900000e+03
 1.60000000e+03 1.06700000e+03 4.44000000e+02 1.78000000e+02
 1.21000000e+02 1.04000000e+02 7.50000000e+01 4.10000000e+01
 1.70000000e+01 7.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00]"
39,-0.9714369,-0.7349332,-1.0,-0.6689742,-1.0,-1.5911593707850746,8,"[698.0028272935525 5182.84416168051 4054.6059539799057 736.540381104337
 14.424901354516482 62.24610336781119 311.55793964529346 839.4240752225553
 1370.0487328652275 1377.4505892853754 828.6903837760611
 348.21992910964445 157.98261023417973 111.99774681217409
 86.87449894384189 54.576404270090194 24.617084713033627 9.562248004807124
 3.252238891876799 0.4838143997445228 0.006167112865888447]"
40,-0.97502714,-0.6862064,-0.99999994,-0.30279207,-0.96132696,-1.608356276311608,8,"[69.62067113078415 1045.789621482763 4110.150824651116 3835.245704277615
 1191.6176868343155 136.58303732877312 122.30974022599956
 421.55784770471683 887.9689567548386 1201.025236895772 1021.4769798981993
 559.2126983178097 243.37138359611293 119.32406599367863 83.89733052194416
 57.548010581798295 29.28096813592089 12.48796729798918 4.471299738161667
 0.7192370474150659 0.009247873456248445]"
41,-0.96655256,-0.6392794,-0.9999838,0.24054182,-0.9996859,-1.645484805294974,8,"[6.97662451947047 164.60257049744666 1256.5296241419333 3535.087374560492
 3455.831615644822 1365.5699931439815 258.0529614216801 175.57787499141796
 390.7499729810464 627.6042388926058 666.9408843580699 458.2754920300561
 226.31253364231287 105.8518694433202 59.845479413739895 40.74316900147674
 26.048543016094566 11.479882377910398 2.6276743523384978
 0.25706555790223007 0.00309008038552383]"
42,-0.98693395,-0.64810884,-1.0,-0.89648765,-1.0,-1.6962557918983598,8,"[0.5947838556987047 23.062401523028054 284.9362130608593
 1445.4392555624515 3204.2461080299827 3040.277948659781
 1305.7762812932494 300.726947572389 178.74574166715203 300.4572438889018
 385.07159424118845 339.55894204703606 212.35011081558864
 105.86405708498106 50.18658224912689 30.31926980300773 18.337237521206163
 7.738291376872807 2.057068784266489 0.24840455348705415
 0.003086352423166794]"
43,-0.9842853,-0.68614143,-0.99999964,-0.9962016,-0.8930568,-1.7027119558831478,8,"[0.016567616092590155 2.972050310849877 55.42494517284901
 429.10156381871906 1622.490757129394 2981.960531600462 2669.7837821662893
 1202.9443167269853 341.80694559718773 229.73325523742145
 322.8934101941205 346.6027075505126 266.3331726297611 153.34229044219077
 73.44094895075541 37.140000674012214 21.20710153375068 10.051516591165456
 3.264143545895462 0.4838207998659323 0.00616711293970762]"
44,-0.8659948,-0.6086873,-1.0,-0.9640263,-1.0,-1.7259871068850032,8,"[0.0014466268182473198 0.29086980317561983 9.571184081189546
 110.41613522134169 612.3075309157698 1792.2960024168342
 2767.7672152393015 2222.555906677916 913.3297321140969 241.20484862815542
 142.45123364679995 163.3239664225713 146.23300665886958
 100.45078024110084 52.532731244175935 23.158906160331703
 12.971333215164044 6.112289330887035 1.7777183300896378
 0.24407725134017288 0.003084488478897862]"
45,-0.9729432,-0.78765523,-1.0,-0.81930727,-1.0,-1.7313571858294499,8,"[1.5589665501288278e-06 0.008486614338437637 1.2875853085613762
 24.62099652453066 197.02713880157734 830.9689817801711 1952.8405167439898
 2561.5919309950973 1865.5712669988488 757.3482552735593 241.4975852762756
 160.80269666970602 155.97959699278314 122.65819589532494
 74.33839388721637 34.32407993234741 14.429401309947584 7.154666188695737
 2.294424509293558 0.25270945048896964 0.00308821610906862]"
46,-0.9650235,-0.76068527,-0.9999999,-1.0,-0.83488625,-1.7452796999845601,8,"[1.9488712560686225e-07 0.0010642093391108162 0.17579238179003404
 4.934035279001298 55.27318137777428 322.09204566447835 1052.3771289515842
 1979.5066450038712 2189.801707315338 1426.7868674425797 568.1349285303769
 211.871062534831 152.8188997853283 129.22867031531112 86.83236645590102
 44.98819292322275 19.402071300263238 7.576464907160762 2.7175372992033204
 0.47517259842417725 0.006163385124988929]"
47,-0.7485372,-0.6988639,-1.0,-0.8677937,-1.0,-1.7793649491929115,8,"[7.58084962e+03 3.62289279e+03 8.34409776e-01 1.00000001e+00
 2.50000000e+01 1.83000000e+02 6.30000000e+02 1.40800000e+03
 1.62000000e+03 1.10600000e+03 4.65000000e+02 1.67000000e+02
 1.35000000e+02 1.07000000e+02 7.50000000e+01 4.00000000e+01
 1.70000000e+01 6.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00]"
48,-0.9713579,-0.7210847,-1.0,-0.6519397,-1.0,-1.7884004559464701,8,"[732.0200424466376 5435.430423579273 4252.207376031136 772.4295129960093
 15.209727408512848 61.352404853110656 294.7566047660127 835.6137152191149
 1426.5513015958113 1412.1946311968147 862.2879433605884 353.0147456392954
 157.11967926255065 117.29853109061877 87.74065372651046
 52.872534528867625 24.06604730768219 8.53647523461023 2.7355435732069826
 0.4751822007517622 0.006163385235717689]"
49,-0.9720738,-0.68518054,-0.9999998,-0.29746002,-0.9595384,-1.8063168623349848,8,"[71.90841380453158 1088.3471553196703 4302.882501922748 4021.2806033292964
 1251.1379239943685 142.0727052459085 116.13996294578914 406.9834938588978
 897.9142319993982 1225.6954828966323 1027.5187705026656 559.0273723072595
 236.50116968561773 121.02573562242097 82.9410803724495 55.44731672459315
 29.75689495627263 12.033223232070311 3.5495196176515416
 0.48815130312675026 0.006168976920886138]"
50,-0.9667475,-0.6348371,-0.99996,0.23606133,-0.9997289,-1.844008147020356,8,"[7.209316449488435 172.70595430057523 1326.6514235445766
 3732.9187680761493 3641.278255972945 1436.4394661961273 270.1012488035316
 171.41843809949168 383.0825470416819 617.801904419672 671.2238953937439
 472.0374533128938 227.3103725006084 107.53533641784003 59.9604792912593
 36.67245125581541 18.93690915992996 8.011388716980449 1.6459963706095504
 0.02594780762368487 1.1183481065657475e-05]"
51,-0.9861423,-0.6475328,-1.0,-0.9013451,-1.0,-1.8945609696219523,8,"[0.691731014090909 23.897504062953317 293.7424887890408 1516.9148446164256
 3391.9747007164324 3219.753998833526 1376.5490429550396
 312.21346632386724 166.01798249920685 268.5912426629041
 364.07913283548737 337.1334064096137 217.2305875787238 103.25667562656078
 44.98371695656057 25.020302986142525 13.545113487585713 6.753201460546437
 1.6220024803923914 0.025935004728282696 1.1183333427311482e-05]"
52,-0.98743093,-0.68673325,-0.99999994,-0.9985315,-0.9039964,-1.9008574790222257,8,"[0.014415797912980815 2.6342078556415642 55.183472117802296
 447.6107680403645 1707.2076374453843 3168.9859004533246 2832.986251393695
 1260.128688629102 350.80464519699007 214.31807107340612
 302.46359040807863 340.7253474798429 266.0322808791506 152.91740166682646
 69.52660599313509 31.885001715969384 16.246317512810975 7.767178471744253
 2.3064105942751523 0.2527158517806348 0.003088216182887793]"
53,-0.86512387,-0.60822624,-1.0,-0.9620709,-1.0,-1.9222648187304225,8,"[0.0014464319988903077 0.2898196503828545 9.45695040594161
 112.73223349897923 638.7000475923111 1891.9791547471334
 2956.2196090852453 2368.3847717966546 982.8195459274278
 270.82642142152116 157.52428932110004 179.37134783816467
 165.14197400797556 103.92244298493472 48.87132487425333 22.57107679028241
 11.20961235117808 4.490362794397185 1.2490477825754618
 0.23543865121178031 0.0030807607749079313]"
54,-0.97082275,-0.79387337,-1.0,-0.8279826,-1.0,-1.9287296452186382,8,"[1.5589699385598816e-06 0.008487317176858094 1.2906650904616468
 24.990038161219935 201.78184969643715 861.1399614653175
 2055.1142093092494 2720.819964381037 1980.057176349455 816.7743254146327
 264.2120132315166 174.61185615267004 170.7183684385308 128.92799351870897
 69.78164656318994 31.127607593602026 14.47369005369988 6.145242845259056
 1.777740046598131 0.24407725165224214 0.003084488478897862]"
55,-0.9649648,-0.77409905,-0.99999976,-1.0,-0.8260872,-1.9445140927419369,8,"[1.9488881982149225e-07 0.0010645607507934697 0.1773310208677225
 5.114131160411027 57.211203300493075 332.45525565477936
 1097.2563860688049 2094.026288315926 2328.972225442386 1521.5568251577654
 620.0405803837903 236.66901440922538 166.4084066089386 137.6324486626592
 88.06777310574583 44.842179904196904 19.004159030436938 6.533773625802745
 1.7837873784059954 0.24408045307824655 0.0030844885158074486]"
56,-0.73343,-0.70038795,-1.0,-0.87056273,-1.0,-1.980433511007415,8,"[7.27725586e+03 3.47780515e+03 8.00993785e-01 4.00000001e+00
 2.70000000e+01 1.92000000e+02 7.14000000e+02 1.47000000e+03
 1.71600000e+03 1.19800000e+03 4.91000000e+02 2.07000000e+02
 1.47000000e+02 1.17000000e+02 7.70000000e+01 4.00000000e+01
 1.80000000e+01 6.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00]"
57,-0.96992105,-0.71632415,-1.0,-0.64554954,-1.0,-1.990682349346141,8,"[702.7045005836547 5217.755253359558 4081.921947974086 742.0095197535713
 17.318065822911453 65.81623967566885 324.92108833499236 912.1086111039942
 1503.1537552282216 1503.7004159282924 928.8748824703513
 388.45139651980213 185.65978237668097 131.94158982935863
 91.86306351723914 51.76672632266901 24.334282466288176 8.723185106052247
 2.075091348664192 0.2484141560486931 0.0030863525338955533]"
58,-0.97001934,-0.685333,-0.99999964,-0.2941177,-0.95772725,-2.0102222619228582,8,"[68.38419817977591 1039.5727305332493 4126.012311314623 3866.395590409072
 1201.1588661122107 140.05237410430854 126.53220705891468
 444.05047637072937 955.9060826858445 1283.3102615912192
 1103.4593922853446 613.2928324574241 267.775261191836 138.25537435424326
 93.55085918598347 56.8012730702361 28.655060632406542 10.991137415234864
 3.032813443658724 0.47951910397795705 0.00616524929071538]"
59,-0.96351916,-0.6347966,-0.99996877,0.2239368,-0.9997118,-2.0486627961270467,8,"[6.886876003917903 165.03423385752228 1267.8951642579607 3570.18914443798
 3490.607050984874 1375.6527424843152 264.81162203570386
 181.54759597812802 408.16977801099307 658.1464116420852 704.0928341328702
 493.9273357102553 255.31314787227342 118.28594557123029 63.84655501406068
 39.66657222365102 20.343722280044336 6.976449066033485 2.873280289243652
 0.6933148454261504 0.00923669027045948]"
60,-0.9852319,-0.6462304,-1.0,-0.90655106,-1.0,-2.098817156148308,8,"[0.5955044409489795 23.19299161488256 287.4982633757939 1461.429296872374
 3242.144794895823 3071.882953358576 1309.0078567134726 301.35342494471837
 172.33624969352098 297.6914804876991 401.07480970666467
 363.90674894308944 225.61511224415176 108.0359662259769 52.29581679919713
 30.58828740165387 15.186797237468763 3.9392354288749716
 0.9877796017139552 0.23112095248472064 0.003078896941367759]"
61,-0.98444784,-0.6791691,-0.9999999,-0.9964887,-0.892126,-2.104989710190543,8,"[0.016569369736183275 2.98155755947125 56.697530370623895
 436.3209388497936 1635.919766234616 3016.758096905612 2693.685811902185
 1198.921249252501 340.4947268623163 226.46341997087708 327.38466512915585
 373.91086329955743 289.03269369526186 160.76028320018472
 74.91662968513577 35.53848393140791 17.903219017627052 5.6781793959869935
 0.6066289759620598 0.008680209226381574 3.728183814555308e-06]"
62,-0.8642551,-0.6119892,-1.0,-0.9662613,-1.0,-2.128513998022695,8,"[0.0014468216697943934 0.29192663265109553 9.71462873966548
 111.4400496209678 614.7545714584672 1804.340054910374 2802.0959115158075
 2244.7226762540286 910.0910587688882 239.2513376005089 151.96165974481278
 169.5320935753831 148.09199159111873 102.54679633933192
 60.161952759065834 26.898470657222166 10.716561020583796
 3.8074980418658653 0.570649001088999 0.00866100503931444
 3.7279623570363185e-06]"
63,-0.9675941,-0.80312485,-1.0,-0.84004754,-1.0,-2.133885931274221,8,"[1.753816402987372e-06 0.009543092398466875 1.4294907020027585
 25.46259982338986 197.30885140711916 830.1326275535594 1962.921483741413
 2576.327221968623 1856.0336242551705 752.287343270813 238.7081597654188
 162.92780121591485 160.48078489105885 125.55488860891433
 79.43423983264215 39.38875928590308 15.600053030047658 5.135523260613397
 0.8440118426349905 0.012985106618380926 5.591869716381481e-06]"
64,-0.96782374,-0.7717018,-0.9999999,-1.0,-0.8332907,-2.147640676973717,8,"[1.9488881982059535e-07 0.0010645607432658744 0.1773297688549108
 5.10968750434026 56.718523217174365 323.45973622353534 1055.1353674174013
 2012.1057257515845 2227.6057530044327 1431.5215821744205
 572.6919025166965 217.77903838035397 158.2253127874964 135.5226438987492
 93.93522852904407 51.74417882533646 22.137042876134846 7.717551074185522
 1.3906886657812978 0.021633309074359564 9.319684435071807e-06]"
65,-0.7411864,-0.693588,-1.0,-0.85571384,-1.0,-2.1820039335245895,8,"[7.96262607e+03 3.80534400e+03 8.76431188e-01 1.00000001e+00
 3.10000000e+01 1.87000000e+02 6.53000000e+02 1.36800000e+03
 1.68000000e+03 1.12700000e+03 4.48000000e+02 1.87000000e+02
 1.28000000e+02 1.14000000e+02 7.50000000e+01 4.50000000e+01
 2.00000000e+01 7.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00]"
66,-0.9744951,-0.7165618,-1.0,-0.6463599,-1.0,-2.1918353018884122,8,"[768.8850415879267 5709.1621881019 4466.351194184819 811.3316000230972
 16.852307090966978 66.20088510762686 303.327494285571 840.5652046964332
 1427.1955142573406 1456.0531159881155 871.4703312027036
 352.90717716247843 166.13794515409722 121.22106073801818
 90.34799261201469 53.059697077804636 26.43104619443022 10.635036539478657
 2.609744083020468 0.2570559566668854 0.0030900802747950706]"
67,-0.97164726,-0.6826913,-0.9999998,-0.295668,-0.9606133,-2.2102749193439837,8,"[75.57050770350124 1144.6284560287888 4528.237689585383 4234.065150190659
 1320.1091474713928 150.13693221184656 121.41081233434132
 414.26822199565925 897.1369557591985 1227.5550425574932
 1048.1051055793987 565.3231716270028 238.49179504326813
 125.99458992740483 91.28584434404723 56.51233428064424 29.53687148336613
 12.956386433910435 3.8168242717409733 0.4924722031237795
 0.0061708407913358965]"
68,-0.9662238,-0.63127023,-0.9999176,0.2251885,-0.9997452,-2.2479291572296276,8,"[7.821127581994919 182.46110084979867 1384.6226111384724 3892.677110333607
 3824.106319281762 1519.4230558945308 288.66232210189037
 171.47545278272008 382.6667318073934 622.3176912017892 673.7476211431739
 483.7983726004285 237.48276652621206 102.53991202651116 59.77055531980124
 37.85382356831226 19.188082110022634 8.242889273900234 3.3959252230869215
 0.7019502444406089 0.009240417937539824]"
69,-0.98653096,-0.6466672,-1.0,-0.8987711,-1.0,-2.298210237281683,8,"[0.7987320716335174 26.374766107142815 312.73538350587285
 1584.952830238995 3533.0586882984558 3375.9077085563476 1458.549057348437
 327.94473698758605 172.62577118094015 285.1449920477686
 386.42811944797455 355.981720319766 219.49976303392828 106.49188405105583
 51.07336350961871 28.90053945577238 12.643664642765678 5.7219965523296334
 2.681568177861944 0.4751533943931415 0.00616338490353141]"
