t,obs0,obs1,act0,act1,act2,rew,rep,crab_pop
83,-0.9585706,-0.8738909,1.0,1.0,-1.0,-3.6624943398637866,1,"[0.39382223350580914 20.839286798661583 350.6259112750397
 2652.2712121755185 9798.186096566295 17283.352802078625
 13526.238409844615 4344.473786030352 645.9004929931165 94.18149482182429
 95.41038557026438 126.0054565469806 108.74614178402462 66.57638596871999
 40.03097372774546 19.187573088278477 9.395017701715762 5.280946476842633
 2.550961981280226 1.1482952523953083 0.2009144186034687]"
84,-0.94169664,-0.8889666,0.21213785,-0.61315835,-1.0,-3.8655687424405567,1,"[0.014428075180115546 2.701124061397317 65.69129674253206
 683.8208192381538 3621.1869112636577 9430.387164442984 10773.99955929055
 4544.379165110309 821.8512503415841 102.99933242926647 28.94625043212557
 43.49430130908376 49.61975492701825 35.48387529565949 23.569226114173368
 13.529033191952758 6.002552330595967 3.497826376756709 0.9387752769793118
 0.6904254603307918 0.19475848918173633]"
85,-0.93133956,-0.87940484,0.17836143,-0.9470161,-1.0,-3.9538041081824504,1,"[0.001448380870146337 0.3004617434427464 11.214819121753665
 161.87526173469712 1164.609199507038 4294.715621571634 7530.4441039866
 5632.653627770068 1782.7155845095665 336.2519334221842 54.47453076526438
 27.522419522790635 37.88069815929203 36.41058798453808 24.72372496918092
 14.544593885749384 7.304617830705569 3.529792464150276 0.8139977625815223
 0.01296910268705842 5.59168516844899e-06]"
86,-0.92695254,-0.86205035,-1.0,-0.59478915,-1.0,-4.011941429408826,1,"[2.14359065426388e-06 0.011671511603617811 1.781163090585407
 35.63960669917773 336.3084909875857 1634.793755531235 3895.5916661434003
 4368.732678612654 2341.5356385601985 752.6442467536181 178.72290348765904
 45.53411679710533 31.979066699874977 34.8561522566944 28.845858979327048
 18.408407094867826 9.624956561937948 4.150647714445624 0.8259892785629787
 0.012975504056742193 5.591758987621986e-06]"
87,-0.9548548,-0.8172631,-1.0,-0.65107024,-1.0,-4.043055707836705,1,"[6.63204905e+03 3.16946041e+03 1.72997709e+00 8.00000001e+00
 1.63000000e+02 9.23000000e+02 2.45900000e+03 3.03600000e+03
 1.72800000e+03 5.86000000e+02 1.42000000e+02 3.90000000e+01
 2.80000000e+01 3.30000000e+01 2.40000000e+01 1.40000000e+01
 6.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
88,-0.96977425,-0.81618065,-1.0,-0.6959673,-1.0,-4.060766322238809,1,"[640.402207907523 4755.146329646481 3720.1629176795846 677.9361754730451
 48.36223583685955 327.7718256085739 1250.2736241249097 2427.4504350597235
 2410.3076300118355 1293.7920675701257 426.21683722260144
 104.86024844679038 33.49888784517412 27.88855132457721 26.39349876488592
 17.835473912147055 8.274529901184156 2.9048243769917708
 0.5526807250312797 0.008651403257846635 3.7278516282768237e-06]"
89,-0.96390736,-0.76598704,-1.0,-0.14685425,-1.0,-4.07845413831986,1,"[62.504026500317565 952.1429526303068 3783.3206978583185
 3538.8113858201104 1103.6565524489283 211.8953579357373 535.3205764321526
 1441.3026619851148 2136.49179781816 1785.7073423104 876.0227808197551
 276.4035104165649 69.3895419647145 28.999629462900117 19.704666154984377
 14.525772279837586 9.429311044670202 3.500932662761902 0.564655953061403
 0.008657804393478075 3.7279254474498202e-06]"
90,-0.9694151,-0.74248385,-1.0,-0.7771567,-1.0,-4.116513672560842,1,"[6.528505866449851 151.3733547431441 1155.6734143178337 3276.198227374204
 3202.2377847156463 1287.185495235212 395.7847714070165 641.8081399551277
 1205.4726279488639 1417.6038546472425 1013.8755601393917
 454.06206172640213 140.4205585665801 39.06000809071274 18.89401646293633
 12.196817795552967 7.069118867195141 2.2304896898659416
 0.2913311138582281 0.004333703360531738 1.8640180881046575e-06]"
91,-0.9733744,-0.7149847,-0.36864102,1.0,-1.0,-4.133283253456556,1,"[0.6830849654249767 22.335723623454687 263.7872628509118 1338.048090393206
 2985.1903007561887 2850.1867266065806 1314.2705862882183
 551.1318753364269 762.2745406312699 1154.898251735743 1145.5311059790379
 718.7122899980637 294.1097112612758 87.51711451525999 27.131018296559688
 13.042689157306743 8.105296923861331 3.468124673911635 0.5646342391584628
 0.008657804081410592 3.7279254474498202e-06]"
92,-0.9801218,-0.7276278,-1.0,-0.6999779,-1.0,-4.239709616277122,1,"[0.015129173418823902 2.725646061048168 52.222956671480325
 401.54977059486055 1489.2233692210093 2648.4422363076883
 2142.625039911264 817.8276968898999 254.248983290484 294.5942743462641
 421.9119162777724 384.4430129292358 208.57480108956958 68.76788605563257
 18.946842923552108 8.561210667256004 4.518838938344801 2.2510701872063383
 0.5406674935184135 0.008645001576094269 3.727777809103827e-06]"
93,-0.9809792,-0.75057364,-1.0,-0.6769563,-1.0,-4.253620704778407,1,"[0.0014462370643267626 0.2887456021150713 9.238175651940923
 103.10704342955378 563.3809680095346 1624.7397343185348 2391.149565624245
 1760.055666953998 681.41059705609 276.35712350170564 317.0528420812404
 363.3890182709348 266.2602853365444 119.13335424467145 36.91241409725984
 10.872443584908575 4.562454670691886 2.532824933215452 0.5466442524547466
 0.008648201987877524 3.7278147186903254e-06]"
94,-0.9749466,-0.7520222,-1.0,-1.0,-1.0,-4.269263425841579,1,"[1.7538011550579444e-06 0.00953992971214193 1.4156460799722959
 23.85279758929903 180.96113098885772 750.2449830819086 1694.529414089537
 2046.7332231969885 1339.311535375372 543.1386455699336 284.1630287160372
 292.6218983706236 266.63967843750004 164.5618116855754 66.35707601887813
 19.204778984058766 5.437799660539224 2.267683387639236 0.5406783542153704
 0.008645001732130564 3.727777809103827e-06]"
95,-1.0,-1.0,-1.0,-1.0,-1.0,-4.274872040288872,1,"[1.9488373717580848e-07 0.001063506500690362 0.17271259989801996
 4.564994743075724 50.521569794867005 292.0828874348166 945.4477793816245
 1740.2824838490455 1825.819501473662 1118.5284068799115 490.6545750951014
 303.93432672214817 281.259382263343 212.88796486449502 109.93740365508987
 38.959789969275505 10.437546345988501 2.9462482199183846
 0.5527078748195026 0.00865140364793604 3.7278516282768237e-06]"
96,-1.0,-1.0,-1.0,-0.8055558,-1.0,-4.286530919100872,1,"[6.99020874e+03 3.34062515e+03 7.69399052e-01 1.00000001e+00
 2.40000000e+01 1.56000000e+02 6.05000000e+02 1.23500000e+03
 1.34300000e+03 8.66000000e+02 4.03000000e+02 2.53000000e+02
 2.42000000e+02 1.87000000e+02 9.40000000e+01 3.30000000e+01
 1.00000000e+01 2.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]"
97,-0.9729142,-0.71578825,-1.0,-0.62361944,-1.0,-4.297295417468814,1,"[674.9867305546376 5011.943933292612 3920.908548853628 712.2628812149812
 14.217502033682747 53.88069104132407 263.8495485997169 744.8202198497618
 1191.6541293982482 1120.6791517079266 681.6795232811315 346.5384999752472
 242.67142870728009 205.8729986354446 125.93909653945232 52.4180114806196
 17.781060356679447 4.535338540591864 0.5827110936874762
 0.008667407423221918 3.728036176209315e-06]"
98,-0.97615886,-0.6794203,-1.0,-0.4947181,-1.0,-4.315374580604843,1,"[67.1864573434238 1009.4460165978011 3967.8299305756627 3701.513957010273
 1148.7011910566082 130.29753129200037 102.90325888314135
 355.04994332794985 758.256689981434 997.2922072684503 821.7635438305649
 471.70709097483643 257.8670336470501 196.72077423203982
 140.27330949025009 70.14316835931983 25.354485183884456 6.492452831145856
 0.8680708802606207 0.012997910449989436 5.592017354727474e-06]"
99,-0.9777286,-0.6251395,-1.0,1.0,-1.0,-4.338434620214541,1,"[7.051274260019481 161.61045292310442 1216.7457534485936
 3417.9229411204224 3359.9046274618004 1325.7585061914883
 251.97338937808723 163.18445401616506 398.1422649929935 670.1611332618209
 742.6611495092596 547.886079503232 301.1669240415631 181.525595949998
 130.35932830246858 74.37040414242253 30.158785666103093 9.682962869254206
 1.6760538825400737 0.025963812179145118 1.1183665613589966e-05]"
0,-1.0,-1.0,-1.0,-0.63623106,-1.0,0.0,2,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1,-0.98691475,-0.70625806,-1.0,-0.7358631,-1.0,-0.015881645774288047,2,"[0.015131511705157323 2.7383420708335118 54.0057736629236
 420.8124350165564 1572.7373138855883 2889.634256092202 2555.205079800881
 1081.3426866621153 266.6958399098032 150.80615212053016 215.405398054202
 247.176327818945 206.0969261443542 127.9712765575222 70.29976715042686
 38.84130791438558 17.26720258150261 5.826098234134485 1.1053723078282678
 0.017302806671727566 7.455703256553647e-06]"
2,-0.98213047,-0.755702,-1.0,-0.7086848,-1.0,-0.02885836551696915,2,"[0.0014460422483581743 0.2876961521005059 9.127011744398073
 105.75688844586874 591.3106277425242 1738.3677586843232
 2682.6286855538824 2130.207984530953 888.9233179966108 260.31968645139096
 167.88997530253596 204.1696845917883 201.70211989408497 150.3764801074934
 89.18747422268582 46.160663378266925 22.48912143329963 8.032464614394264
 1.8137308808653645 0.24409645599534469 0.003084488700355381]"
3,-0.97400296,-0.75658023,-1.0,-1.0,-1.0,-0.04422598661764865,2,"[1.7538062377063189e-06 0.0095409839848277 1.4202682561465023
 24.41515376673349 188.81245988282294 793.5856027805415 1845.5731216470936
 2351.823921227176 1629.1102136426264 669.2031859063035 232.3644571446796
 167.96886289946298 183.40436609318027 158.80388193317935
 100.75228707279457 53.012772123464565 24.766626786093973 9.38102485432308
 2.3364301012573065 0.25273185578997315 0.0030882163674357255]"
4,-1.0,-1.0,-1.0,-1.0,-1.0,-0.05241160707859951,2,"[1.9488543139178383e-07 0.0010638579236643738 0.17425311676373723
 4.75172527871191 53.11092215024994 309.30387624744435 1020.3849654683238
 1938.6144988048534 2119.5566241836104 1353.0774220770859
 551.3566475960773 227.65516537739893 181.14052766796593 170.5874002332117
 125.2170200559969 71.0472499444967 34.06650221104128 13.626635582019937
 3.8288483618337836 0.4924786049615667 0.0061708408651550695]"
5,-1.0,-1.0,-1.0,-0.8055558,-1.0,-0.06994086159939113,2,"[7.06817158e+03 3.37788364e+03 7.77980274e-01 5.38210969e-09
 2.10000000e+01 1.63000000e+02 6.55000000e+02 1.34900000e+03
 1.58000000e+03 1.05800000e+03 4.33000000e+02 1.73000000e+02
 1.49000000e+02 1.46000000e+02 1.12000000e+02 6.40000000e+01
 2.70000000e+01 1.20000000e+01 2.00000000e+00 0.00000000e+00
 0.00000000e+00]"
6,-0.9708571,-0.7099337,-1.0,-0.6101444,-1.0,-0.08162708956495092,2,"[682.5149580711937 5067.842889942055 3964.637471704732 720.0309566613905
 13.067875189313083 53.998289893838205 284.5335186203848 812.7972310784094
 1340.473487936303 1336.1467567814807 797.7156616276972 328.0428202304019
 164.3537433921761 143.84871360814503 120.31428536115837 75.38453757705497
 36.589901659051414 15.26504795662795 4.357529767765049 0.501117205245994
 0.006174568569145]"
7,-0.97363126,-0.6613969,-1.0,-0.51225054,-1.0,-0.1009279058519489,2,"[67.12112688774475 1013.8736701940913 4005.1653417618304
 3753.9200535877835 1167.499906947701 131.37543171035412
 108.66492356281175 394.6761925437104 845.3560108444613 1126.6407807975852
 959.2419086175139 519.3471207392918 219.30293680669288 129.30246276991127
 106.37791907737633 75.00015590219907 39.91029539727548 17.697664815583437
 6.231049793659206 0.963304696973772 0.012332361824417548]"
8,-0.9792516,-0.6458911,-1.0,1.0,-1.0,-0.1244719236511258,2,"[6.871773137038636 162.45158763017716 1236.470693600063 3467.4975221826753
 3401.5457837896565 1341.8250889717212 255.60523546156585
 178.90921319001504 445.3495291590931 777.2054938825938 875.3777045717045
 642.1415265836929 332.8890802353946 153.06085277211267 93.2946143108473
 70.82253020641414 44.27915414891585 20.07674767491077 7.855211723384691
 1.4211808901739182 0.018488291319969097]"
9,-0.98496,-0.6173273,-1.0,-0.6766008,-1.0,-0.2054229933490371,2,"[0.6895610744751496 23.46132621754197 279.9411172099991 1416.1445015532647
 3144.0270184133797 2970.059845159437 1244.7833916368927
 268.80575010953226 131.3562512707064 241.8425809130809 351.9414227278046
 334.8138238400824 210.17118203428743 96.69078938907748 47.49812231086765
 30.90552240465754 20.422851272543618 12.625302400867326 4.309460554087938
 0.5010915982849324 0.006174568273868308]"
10,-0.98705417,-0.7095578,-1.0,-0.7395929,-1.0,-0.22003264728020916,2,"[0.0165682005845455 2.9752077976462514 55.79844964814404 425.8632138353319
 1591.7446442528424 2920.4165685524817 2567.67241804814 1106.4387644844035
 286.9437598597538 167.14137421202847 255.1383670471466 302.49298407289507
 244.51809159391377 136.44542931111857 64.38788151328153 35.11820216880621
 21.863661129550856 11.102350752122275 4.197898894110017
 0.7149129452898791 0.0092460095488891]"
11,-0.98008245,-0.7458802,-1.0,-0.6495042,-1.0,-0.23342016733520865,2,"[0.0014468216579348943 0.2919241727956635 9.703862647827975
 110.19488611032989 602.7851158989206 1755.2197047850686
 2690.1594025529344 2129.5602146637552 889.9218159057997
 273.78987481672567 197.49336550300242 253.15019451837108
 248.20358447328968 167.29623783403753 85.92659922099321 42.82195618202326
 22.981246410174307 12.889232879693933 5.642367377734923
 0.9546340892167893 0.012328633751331752]"
12,-0.9727624,-0.7558448,-1.0,-1.0,-1.0,-0.25161565632052835,2,"[1.7538147087700512e-06 0.009542740964201499 1.4279483073159855
 25.26923022870166 194.05558194645167 804.9697625457106 1845.833567625086
 2312.186422786418 1610.588200703836 667.7136980468081 249.39461945645172
 199.83802015125045 215.68252827160654 173.87330906167458
 103.11134501667748 50.82317804512342 24.845556674656542 11.55311841972544
 4.870353495494065 0.9416873915186684 0.012323042324530409]"
13,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2605333869170557,2,"[1.948871256064138e-07 0.0010642093353470175 0.17579175577537143
 4.9318123497908255 55.0236980121281 317.33061832329213 1028.1600615700102
 1913.6240905005043 2074.836942018326 1336.4478806003606 560.1080822239315
 250.4471733492021 210.95077207321782 192.14915545156362
 132.43240971999845 68.40698071859515 32.23914261094788 15.082983642104978
 5.684351259378362 0.9546564942057277 0.012328634009698858]"
14,-1.0,-1.0,-1.0,-0.8055558,-1.0,-0.2800436577128898,2,"[3.83578351e+04 1.83312335e+04 4.22197434e+00 2.00000003e+00
 2.30000000e+01 1.68000000e+02 6.71000000e+02 1.30100000e+03
 1.56200000e+03 1.04800000e+03 4.52000000e+02 2.08000000e+02
 1.73000000e+02 1.69000000e+02 1.20000000e+02 5.60000000e+01
 3.00000000e+01 1.40000000e+01 4.00000000e+00 0.00000000e+00
 0.00000000e+00]"
15,-0.97030854,-0.6950021,-1.0,-0.5688143,-1.0,-0.29236422879695995,2,"[3703.89864206402 27502.2548100381 21514.781307446872 3907.419350525302
 52.200812603429135 57.07966052706847 291.2135937099857 810.1354547878623
 1314.3107238100129 1315.9872952263654 798.9151341536499
 356.74408146901106 188.7562187592929 162.10672387939113 133.0954679566331
 74.69487173703189 36.29016898409219 16.85474468101346 5.30322234769225
 0.7322157512594563 0.009253465252145654]"
16,-0.9729428,-0.6742163,-1.0,-0.49594226,-1.0,-0.31704356419892316,2,"[363.59981388570094 5502.44605563723 21754.995177886296 20337.011363027246
 6302.073903725988 639.3981686895742 116.81620193688977 383.2231623333642
 808.0621894592367 1078.0256515037881 937.3687158018062 531.3406349966288
 236.8206370303605 156.47477055672178 120.7222560140969 75.85909872354385
 40.70613618520133 19.67988692365877 7.43211522484605 1.198717742472765
 0.015413122304048787]"
17,-0.97730416,-0.6508992,-1.0,1.0,-1.0,-0.3732668437782736,2,"[37.902044124682675 880.655494499876 6680.191715506482 18790.830738439086
 18392.70567163849 7231.180645805319 1207.9501915697335 228.88454852365916
 423.64711330951343 736.1765035794193 838.458565891627 633.4141250880756
 329.825700023371 163.11751460339883 110.81440580489154 78.0065858450152
 42.77642741262177 20.379546725583985 7.818280347548604 1.8804918005599298
 0.21016788363415684]"
18,-0.97864,-0.71378946,-0.49071816,1.0,-1.0,-0.528811255727055,2,"[4.1759993954987005 131.3139957671689 1521.0435263928978 7656.603859032447
 17038.27742564541 16115.811379932788 6736.964733524613 1258.2896780337273
 205.83950885490333 239.54703559831884 327.8142189823913 319.4943230718088
 210.3896187484135 100.49652554394571 59.621580384464266
 43.287749099281115 25.776757180627847 12.567304750970516 3.39373319410568
 0.27000905550063825 0.003095671775415587]"
19,-0.9644148,-0.8615978,1.0,1.0,-1.0,-0.7608048616358416,2,"[0.47707301027681004 19.164461874516334 306.08719071369853
 2302.5549394048235 8521.0915464096 15180.010917841948 12110.57658281609
 4062.803300287579 621.509420108553 110.22559820838214 112.47237191519464
 135.23225286932836 114.52183030851275 67.82213617744999
 33.524237560957744 21.06791237597408 12.395093020886684 6.078912242530547
 1.3606528700335725 0.021617304830968354 9.319499887139315e-06]"
20,-0.94733,-0.8865113,0.086314216,-0.62621784,-1.0,-0.943428346453899,2,"[0.013700085196630818 2.5302967887499808 57.33851925631634
 589.8630429039208 3144.6111282689676 8221.580782069448 9476.227541440858
 4084.4030208956246 738.4062020175322 93.38164542109482 34.63935007071834
 47.79416303696821 52.89836585987953 38.88995418307222 21.12786836123644
 11.896950848587874 5.742409544872775 3.6781348746038938
 1.7297848379953018 0.24405164632953968 0.00308448818362117]"
21,-0.93841505,-0.87922406,0.017825099,-0.8660414,-1.0,-1.0176392921847883,2,"[0.0014466270825450108 0.2909246251482709 9.81150281159869
 139.53641608828985 1006.8960113085698 3746.0861993030403
 6702.959973867997 5202.167364395855 1727.8293499318665 336.6929643130108
 56.788015965658374 34.39863954554841 43.074987668288564 38.02169610527956
 24.50130898567731 12.91409213215299 5.99341589031514 3.3184356765386482
 1.4744337009642972 0.2397371471560764 0.0030826243869905845]"
