"","growth_k","growth_xinf","growth_sd","growth_A","growth_ds","mort_alpha","mort_beta","trapm_pmax","trapm_sigma","trapm_xmax","trapf_pmax","trapf_k","trapf_midpoint","init_mean_recruit","init_sd_recruit","init_mean_adult","init_sd_adult"
"28",1.03428846020411,82.2721403987066,2.42973519004149,1.34812375003314,0.250115761024437,6.60525340232261,0.0019066533404571,0.000345924189981831,6.18310666748748,45.1035234699921,0.000178968581187551,0.373058288974516,36.5003389319761,15.4542269178918,5.17334582962481,3.85042990835165,0.207326098145518
"29",1.25667813714126,80.0362570434258,2.8950156700459,1.69425068975021,0.235274544042623,3.07421708418723,0.00181031639416762,0.000373741926205653,6.81393096570248,45.5834010408,0.000175968076773218,0.419860987829281,35.3359791113984,7.6912847590737,5.20324011772298,3.75454519489793,0.233975430490147
"30",1.37443367627691,79.1999941853312,2.91372144082879,1.52486357480022,0.24836262410395,12.0683276096747,0.000370573735586912,0.00048219877285971,6.46103328910453,44.6937505116495,0.000174901691736545,0.709182066979604,32.1700442712095,7.59084419799217,6.03961154708163,3.78087503693136,0.227863653455177
"31",1.28194697672731,80.4282769219233,2.68771154835909,1.2643583758927,0.285282614856924,8.50386660301747,0.00601208119325189,0.000421799422618891,6.64867659322038,44.3953721053898,0.000215866252882084,0.633373613766218,34.6645168478554,8.82123349284911,5.41309599861282,3.85756192770934,0.192698262574693
"32",1.22217947295647,79.8855419456824,2.92807384003754,1.64513219132062,0.253057150978199,9.52093200123143,6.4006657849457e-06,0.000399552796979748,6.83481602920357,44.768881206671,0.000168969890509468,0.467751681315559,33.1135363959559,9.91961567596987,6.06763643550044,3.80522897230883,0.203845619253064
"33",1.22468852532115,80.1935700171257,2.94916073462152,1.47678659538991,0.260220974481226,1.75019715138715,0.00298957103533763,0.000464959871212725,6.94967951911438,44.1678652186103,0.00017044115461709,0.570420513267278,33.8490410366298,11.3980510385993,4.0016606350033,3.86249370988936,0.184654765155802
"34",1.21091899426254,80.5926916795919,2.7603507590362,1.67256237450279,0.218476874771274,0.55681236390525,0.00282062240110968,0.000379412159139472,6.6931433480101,45.2884461146737,0.000193199743142377,0.363009784185396,37.4858358574262,10.6776821004095,5.34286729214761,3.75592355701286,0.233196662177987
"35",1.2409190162265,79.3000884988615,3.261117263158,1.27893068050692,0.270366491713407,1.89573279280678,0.000774458279517212,0.000526572060612395,6.38754065974196,43.6936890804878,0.000179969561505966,1.34525993347628,32.5700204253978,9.3320374963672,5.30374274902371,3.88074922186079,0.177134561367352
"36",1.22810245079537,80.7492543659133,2.92555949723581,1.55072656991913,0.257820795398428,3.11733056413871,0.000310957040505037,0.000397528079627554,6.47834488838364,45.5699023022481,0.000177004430162341,0.37028760134643,37.0470455772108,10.3435307842196,6.10604321513862,3.80676873415721,0.203944927589324
"37",1.21202361468925,80.2441849874455,2.90012734208261,1.70000627353997,0.201805118984222,0.041425937711323,0.0016118706622046,0.000370062699765108,5.61482938874189,44.7401861801313,0.000153250250321701,0.3111626839566,40.5769728026037,9.44941001175599,5.47281747998612,3.76438087222575,0.222694877114828
